borrower_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,predicted_stress_prob,source_timestep
B1588,0.0,0.0,0.0,0.0,0.0,1.0621525,0.0,1.2121758,1.3065823,0.0,0.0,0.96127385,0.56252563,0.0,0.0,0.0,1.2161869,1.4808886,0.36782357,0.20714921,0.0,0.71658903,0.0,0.75706416,0.0,0.3998171,1.2704508,0.0,0.7699189,0.15091217,1.2483057,0.0,0.060466476,11
B1589,0.0,0.0,0.0,0.0,0.0,1.1745057,0.0,1.5340396,1.2009623,0.0,0.0,1.3922248,0.7492987,0.0,0.0,0.0,1.7063085,1.5426068,0.5368107,0.26049158,0.0,0.88289016,0.0,1.2823788,0.0,0.629608,1.6877221,0.0,1.0174413,0.26572812,1.4772305,0.0,0.032066368,11
B1590,0.0,0.0,0.0,0.0,0.0,0.9571912,0.0,1.220704,1.2651551,0.0,0.0,0.73504376,0.4847364,0.0,0.0,0.0,0.9127597,1.4348276,0.3197446,0.18817669,0.0,0.6921453,0.0,0.5430269,0.0,0.20874807,1.2037939,0.0,0.60126346,0.16053754,1.1753086,0.0,0.0794203,11
B1591,0.0,0.0,0.0,0.0,0.0,1.1109339,0.0,1.2613096,1.3449352,0.0,0.0,1.0574107,0.6202929,0.0,0.0,0.0,1.4441416,1.4927523,0.371241,0.21528833,0.0,0.78272396,0.0,0.8539041,0.0,0.49031734,1.4221394,0.0,0.81512475,0.15558286,1.3852408,0.0,0.049433473,11
B1592,0.0,0.0,0.0,0.0,0.0,0.97066486,0.0,1.2208744,1.2510593,0.0,0.0,0.8154537,0.52130884,0.0,0.0,0.0,1.024978,1.4363015,0.3497069,0.19298518,0.0,0.7094686,0.0,0.64855075,0.0,0.2933822,1.218942,0.0,0.66398424,0.17275703,1.1911323,0.0,0.072300196,11
B1593,0.0,0.0,0.0,0.0,0.0,1.126263,0.0,1.387602,1.3014243,0.0,0.0,1.3921263,0.7839509,0.0,0.0,0.0,1.8386713,1.5381465,0.5003042,0.2288919,0.0,0.86336166,0.0,1.2261198,0.0,0.7794967,1.6820867,0.0,1.0725462,0.25648186,1.5079098,0.0,0.031585876,11
B1594,0.0,0.0,0.0,0.0,0.0,1.3449808,0.0,1.4092557,1.3657067,0.0,0.0,1.0546412,0.45206204,0.0,0.0,0.0,1.1087365,1.5624051,0.2965238,0.2721571,0.0,0.60809535,0.0,0.7187301,0.0,0.32422376,1.2879273,0.0,0.74470174,0.035452932,1.2093232,0.0,0.056473427,11
B1595,0.0,0.0,0.0,0.0,0.0,1.105346,0.0,1.394459,1.2962964,0.0,0.0,1.3575356,0.78639495,0.0,0.0,0.0,1.8274531,1.4381309,0.5072669,0.2198196,0.0,0.85860765,0.0,1.2127113,0.0,0.79003656,1.6831591,0.0,1.0576344,0.26909488,1.504657,0.0,0.032853454,11
B1596,0.0,0.0,0.0,0.0,0.0,1.1038964,0.0,1.4021313,1.3255138,0.0,0.0,1.3647556,0.7967482,0.0,0.0,0.0,1.8489602,1.4285803,0.50066215,0.21526325,0.0,0.85891616,0.0,1.2026982,0.0,0.8217776,1.6869575,0.0,1.0709419,0.271282,1.5193377,0.0,0.032304894,11
B1597,0.0,0.0,0.0,0.0,0.0,1.0296755,0.0,1.2724576,1.283724,0.0,0.0,0.95599747,0.58928895,0.0,0.0,0.0,1.2436974,1.464735,0.3695165,0.20669957,0.0,0.7553703,0.0,0.7974424,0.0,0.41179174,1.2958653,0.0,0.75894576,0.17251565,1.265851,0.0,0.058742285,11
B1598,0.0,0.0,0.0,0.0,0.0,1.0799243,0.0,1.3457465,1.2797328,0.0,0.0,1.012177,0.5780298,0.0,0.0,0.0,1.2697356,1.59866,0.40161204,0.23157506,0.0,0.75218964,0.0,0.8766737,0.0,0.36544973,1.3005036,0.0,0.80013216,0.16084778,1.2910786,0.0,0.05327449,11
B1599,0.0,0.0,0.0,0.0,0.0,1.3322221,0.0,1.3456756,1.3228443,0.0,0.0,1.2255967,0.58447963,0.0,0.0,0.0,1.5063999,1.5570828,0.41460598,0.26894653,0.0,0.7454965,0.0,0.9880589,0.0,0.52418315,1.5156246,0.0,0.93139625,0.10971699,1.4229572,0.0,0.0408618,11
B1600,0.0,0.0,0.0,0.0,0.0,1.0587221,0.0,1.2058257,1.2926134,0.0,0.0,0.99223495,0.58137286,0.0,0.0,0.0,1.3343333,1.4559982,0.3841055,0.21026625,0.0,0.74622464,0.0,0.8174443,0.0,0.43522665,1.3218265,0.0,0.76591915,0.15137756,1.2839775,0.0,0.05683233,11
B1601,0.0,0.0,0.0,0.0,0.0,1.2327133,0.0,1.2648356,1.4153786,0.0,0.0,1.2218956,0.64617866,0.0,0.0,0.0,1.6760442,1.5231512,0.3961153,0.23506162,0.0,0.77707064,0.0,0.96281266,0.0,0.62107825,1.5501435,0.0,0.9488467,0.13420011,1.5132136,0.0,0.03909192,11
B1602,0.0,0.0,0.0,0.0,0.0,1.7965901,0.0,1.3370774,1.4697964,0.0,0.0,1.1366667,0.21059418,0.0,0.0,0.0,0.90504074,1.6208954,0.20811827,0.29499465,0.0,0.43000257,0.0,0.62611246,0.0,0.273096,1.416182,0.0,0.7771417,0.0,1.2968912,0.0,0.05444027,11
B1603,0.0,0.0,0.0,0.0,0.0,0.9214655,0.0,1.1991576,1.2756562,0.0,0.0,0.62664765,0.4305113,0.0,0.0,0.0,0.72502244,1.424255,0.3040747,0.18040533,0.0,0.6525353,0.0,0.40799975,0.0,0.12288499,1.178732,0.0,0.53231853,0.15795948,1.1187234,0.0,0.09180706,11
B1604,0.0,0.0,0.0,0.0,0.0,1.0813224,0.0,1.2768581,1.3196974,0.0,0.0,1.0200598,0.611259,0.0,0.0,0.0,1.3656416,1.4825096,0.37324393,0.21290436,0.0,0.7771286,0.0,0.8375515,0.0,0.46085078,1.3733792,0.0,0.79608774,0.16334805,1.3358421,0.0,0.052585874,11
B1605,0.0,0.0,0.0,0.0,0.0,1.1028285,0.0,1.3988222,1.336956,0.0,0.0,1.3678219,0.8003776,0.0,0.0,0.0,1.8623435,1.4298967,0.5013505,0.2133221,0.0,0.8603536,0.0,1.2029281,0.0,0.83098054,1.6886027,0.0,1.0743704,0.27154094,1.5264075,0.0,0.032033253,11
B1606,0.0,0.0,0.0,0.0,0.0,0.8206645,0.0,0.17581666,1.0394568,0.0,0.0,0.5184661,0.15299168,0.0,0.0,0.0,0.3762924,1.3637661,0.0,0.17874372,0.0,0.34499982,0.0,0.16906452,0.0,0.0,0.7428628,0.0,0.13684916,0.0,0.90035385,0.0,0.17914261,11
B1607,0.0,0.0,0.0,0.0,0.0,1.0580065,0.0,1.2582045,1.3117955,0.0,0.0,0.9703957,0.59514034,0.0,0.0,0.0,1.3028288,1.4701345,0.36700267,0.20511016,0.0,0.7702953,0.0,0.79290134,0.0,0.42594475,1.3479548,0.0,0.76363075,0.16591953,1.3118242,0.0,0.05618722,11
B1608,0.0,0.0,0.0,0.0,0.0,1.138058,0.0,1.2529204,1.2467743,0.0,0.0,0.9816612,0.5215355,0.0,0.0,0.0,1.2436242,1.4100401,0.34552392,0.22746769,0.0,0.6887454,0.0,0.8061821,0.0,0.3463076,1.2851706,0.0,0.71284413,0.10497901,1.1901822,0.0,0.060934927,11
B1609,0.0,0.0,0.0,0.0,0.0,1.3773911,0.0,1.402601,1.3011293,0.0,0.0,1.2168815,0.55274546,0.0,0.0,0.0,1.3829937,1.5709243,0.40892443,0.28174463,0.0,0.69190145,0.0,0.99161255,0.0,0.5025603,1.4252111,0.0,0.9519167,0.09292269,1.3465378,0.0,0.042823426,11
B1610,0.0,0.0,0.0,0.0,0.0,0.99073994,0.0,1.2799706,1.2779328,0.0,0.0,0.87630606,0.5576107,0.0,0.0,0.0,1.1180574,1.463156,0.34689963,0.2037788,0.0,0.73273057,0.0,0.7144226,0.0,0.32770136,1.2478764,0.0,0.6942902,0.16859238,1.2143143,0.0,0.06563356,11
B1611,0.0,0.0,0.0,0.0,0.0,0.90368104,0.0,0.25422138,1.1750654,0.0,0.0,0.7079565,0.19974643,0.0,0.0,0.0,0.6784135,1.5755098,0.034170777,0.21740226,0.0,0.4104576,0.0,0.3772965,0.0,0.0,0.86604816,0.0,0.41231525,0.0,1.0845062,0.0,0.12939633,11
B1612,0.0,0.0,0.0,0.0,0.0,1.1026677,0.0,1.4016974,1.3278475,0.0,0.0,1.3649563,0.7975669,0.0,0.0,0.0,1.8501761,1.4244306,0.49983513,0.21391797,0.0,0.8579748,0.0,1.2005364,0.0,0.82463396,1.6858058,0.0,1.0675018,0.27224466,1.5201864,0.0,0.03235335,11
B1613,0.0,0.0,0.0,0.0,0.0,0.9915663,0.0,1.495038,1.3925416,0.0,0.0,0.96157604,0.5720202,0.0,0.0,0.0,1.1671972,1.6292567,0.38111594,0.2550367,0.0,0.629954,0.0,0.81012994,0.0,0.32781684,1.1880378,0.0,0.76861393,0.14456216,1.1493882,0.0,0.057248224,11
B1614,0.0,0.0,0.0,0.0,0.0,1.2191756,0.0,1.2957335,1.3371866,0.0,0.0,1.1932063,0.6217206,0.0,0.0,0.0,1.5759082,1.4857247,0.43321997,0.2401026,0.0,0.7491485,0.0,0.99516684,0.0,0.5920341,1.4838562,0.0,0.9537972,0.14432928,1.4254341,0.0,0.04191313,11
B1615,0.0,0.0,0.0,0.0,0.0,1.1169219,0.0,1.4243021,1.3113481,0.0,0.0,1.3734608,0.7934021,0.0,0.0,0.0,1.8251903,1.4520566,0.5069189,0.22158322,0.0,0.864708,0.0,1.2168723,0.0,0.8037946,1.7007148,0.0,1.0627869,0.27559632,1.5199414,0.0,0.03196453,11
B1616,0.0,0.0,0.0,0.0,0.0,1.1056149,0.0,1.2525926,1.1312623,0.0,0.0,1.0790361,0.5426931,0.0,0.0,0.0,1.279207,1.3384436,0.40426928,0.22501855,0.0,0.639415,0.0,0.9685452,0.0,0.49458826,1.251411,0.0,0.8681904,0.15780096,1.1823498,0.0,0.057831354,11
B1617,0.0,0.0,0.0,0.0,0.0,1.1671884,0.0,1.4832102,1.343566,0.0,0.0,1.4179504,0.8142149,0.0,0.0,0.0,1.8509803,1.545465,0.5144217,0.23238385,0.0,0.897636,0.0,1.2431266,0.0,0.81696504,1.7359985,0.0,1.1153371,0.2746386,1.5774451,0.0,0.028864028,11
B1618,0.0,0.0,0.0,0.0,0.0,1.0863631,0.0,1.3906581,1.2572867,0.0,0.0,1.3348114,0.77888674,0.0,0.0,0.0,1.7677088,1.372735,0.4824949,0.20725176,0.0,0.82659185,0.0,1.1656749,0.0,0.77349883,1.644094,0.0,0.9729643,0.27837303,1.4708266,0.0,0.035900135,11
B1619,0.0,0.0,0.0,0.0,0.0,0.9946576,0.0,1.2341185,1.192912,0.0,0.0,0.8943163,0.5358859,0.0,0.0,0.0,1.1506823,1.3676021,0.32982546,0.2083209,0.0,0.7140337,0.0,0.742473,0.0,0.30088815,1.2168343,0.0,0.64850485,0.14075942,1.114461,0.0,0.06986325,11
B1620,0.0,0.0,0.0,0.0,0.0,1.1014444,0.0,1.3977628,1.3233632,0.0,0.0,1.3628479,0.7955193,0.0,0.0,0.0,1.8457127,1.4224033,0.49957737,0.21368678,0.0,0.85633296,0.0,1.1982563,0.0,0.82074195,1.6819261,0.0,1.0605901,0.27211118,1.5189826,0.0,0.03258316,11
B1621,0.0,0.0,0.0,0.0,0.0,0.9335244,0.0,1.1757926,1.1433977,0.0,0.0,0.8568728,0.5098205,0.0,0.0,0.0,1.0111141,1.3238288,0.40102705,0.20184189,0.0,0.6351254,0.0,0.7022834,0.0,0.3177715,1.127397,0.0,0.6518466,0.18092763,1.0601616,0.0,0.07855268,11
B1622,0.0,0.0,0.0,0.0,0.0,0.896296,0.0,1.1844522,1.3483874,0.0,0.0,0.56842434,0.3948943,0.0,0.0,0.0,0.6591411,1.5291897,0.26697874,0.19137433,0.0,0.66151446,0.0,0.36838827,0.0,0.0,1.2628441,0.0,0.44407415,0.11991462,1.003487,0.0,0.09545429,11
B1623,0.0,0.0,0.0,0.0,0.0,1.0844684,0.0,1.1413846,1.2160829,0.0,0.0,1.0277976,0.5559712,0.0,0.0,0.0,1.2529397,1.5623193,0.33116692,0.2175557,0.0,0.721507,0.0,0.8068543,0.0,0.3923632,1.2550159,0.0,0.7571733,0.12200211,1.2094831,0.0,0.05994787,11
B1624,0.0,0.0,0.0,0.0,0.0,1.3171073,0.0,1.342827,1.3382387,0.0,0.0,1.1788023,0.5626987,0.0,0.0,0.0,1.4714556,1.4913878,0.35449222,0.26291037,0.0,0.70442915,0.0,0.93890095,0.0,0.48326805,1.4496025,0.0,0.8798828,0.081448555,1.3524356,0.0,0.04474611,11
B1625,0.0,0.0,0.0,0.0,0.0,1.0898566,0.0,1.3418858,1.3028032,0.0,0.0,1.3487065,0.79463387,0.0,0.0,0.0,1.8715928,1.4294803,0.52431214,0.21692413,0.0,0.8576753,0.0,1.2262841,0.0,0.79352516,1.6696028,0.0,1.0581923,0.2695244,1.4962572,0.0,0.033015363,11
B1626,0.0,0.0,0.0,0.0,0.0,1.0320901,0.0,1.1882772,1.2556229,0.0,0.0,0.8510462,0.52004325,0.0,0.0,0.0,1.0540266,1.5802252,0.32687426,0.2061564,0.0,0.74821377,0.0,0.6643443,0.0,0.24289638,1.2282511,0.0,0.6893134,0.13058075,1.1892588,0.0,0.06844612,11
B1627,0.0,0.0,0.0,0.0,0.0,1.1323428,0.0,1.4256208,1.2936722,0.0,0.0,1.3725889,0.7870109,0.0,0.0,0.0,1.8111434,1.4626019,0.5054111,0.2280065,0.0,0.8658854,0.0,1.2149202,0.0,0.78523386,1.6980753,0.0,1.0711973,0.26720947,1.5059688,0.0,0.032127786,11
B1628,0.0,0.0,0.0,0.0,0.0,1.0821333,0.0,1.2518469,1.1850446,0.0,0.0,1.070843,0.58422303,0.0,0.0,0.0,1.4669945,1.3035012,0.4186103,0.21785551,0.0,0.7004156,0.0,0.9836662,0.0,0.50352037,1.350302,0.0,0.82283545,0.15968463,1.2661037,0.0,0.053319555,11
B1629,0.0,0.0,0.0,0.0,0.0,1.2438676,0.0,1.3031756,1.4110084,0.0,0.0,1.2163961,0.6374614,0.0,0.0,0.0,1.628311,1.5102911,0.36596394,0.23590937,0.0,0.76061344,0.0,0.938381,0.0,0.58939093,1.5222247,0.0,0.9179201,0.12485702,1.4797788,0.0,0.040455006,11
B1630,0.0,0.0,0.0,0.0,0.0,1.2310314,0.0,1.100291,1.3345635,0.0,0.0,1.3398402,0.64420795,0.0,0.0,0.0,1.7010946,1.8284281,0.36042082,0.23732086,0.0,0.78308904,0.0,1.0369523,0.0,0.641844,1.4928538,0.0,0.9713504,0.10430236,1.4881032,0.0,0.03725769,11
B1631,0.0,0.0,0.0,0.0,0.0,1.1496537,0.0,1.4703994,1.2718608,0.0,0.0,1.3929403,0.75798714,0.0,0.0,0.0,1.8219919,1.550591,0.5691209,0.25600514,0.0,0.9076312,0.0,1.3187065,0.0,0.69084847,1.7411424,0.0,1.0649252,0.26695487,1.5010446,0.0,0.030077431,11
B1632,0.0,0.0,0.0,0.0,0.0,1.1039059,0.0,1.4024103,1.3290925,0.0,0.0,1.3649825,0.79777896,0.0,0.0,0.0,1.8521855,1.4265103,0.5008992,0.21464294,0.0,0.8593304,0.0,1.2015114,0.0,0.82386035,1.6866348,0.0,1.070792,0.2713698,1.5218556,0.0,0.03225931,11
B1633,0.0,0.0,0.0,0.0,0.0,1.0728904,0.0,1.3975464,1.2198956,0.0,0.0,1.3233974,0.7644055,0.0,0.0,0.0,1.7486244,1.3797417,0.4963557,0.2147264,0.0,0.83127695,0.0,1.1963623,0.0,0.7220759,1.6307547,0.0,0.97013795,0.2773907,1.4537536,0.0,0.036457855,11
B1634,0.0,0.0,0.0,0.0,0.0,1.2122686,0.0,1.1861789,1.2884977,0.0,0.0,1.1921077,0.5921683,0.0,0.0,0.0,1.6145121,1.5413756,0.41319606,0.24387951,0.0,0.7696033,0.0,1.0016785,0.0,0.5588094,1.5082221,0.0,0.9121909,0.11541557,1.4063017,0.0,0.042826965,11
B1635,0.0,0.0,0.0,0.0,0.0,1.187317,0.0,1.4149324,1.2818496,0.0,0.0,0.97856426,0.45775434,0.0,0.0,0.0,1.0124972,1.5980971,0.4421834,0.27409896,0.0,0.65393704,0.0,0.79243845,0.0,0.18723042,1.2624592,0.0,0.7473553,0.10204704,1.122986,0.0,0.06042665,11
B1636,0.0,0.0,0.0,0.0,0.0,1.1549718,0.0,1.2791812,1.255559,0.0,0.0,1.0177703,0.5625236,0.0,0.0,0.0,1.277276,1.5354781,0.37292698,0.2375657,0.0,0.76638204,0.0,0.8373945,0.0,0.3583423,1.3617129,0.0,0.7765486,0.12618999,1.2820297,0.0,0.05441819,11
B1637,0.0,0.0,0.0,0.0,0.0,1.2520199,0.0,1.249296,1.3279468,0.0,0.0,1.14453,0.5693403,0.0,0.0,0.0,1.5452734,1.4296877,0.38652042,0.24420786,0.0,0.6909182,0.0,0.95777607,0.0,0.49527252,1.4263091,0.0,0.8784349,0.08286292,1.3619223,0.0,0.046290573,11
B1638,0.0,0.0,0.0,0.0,0.0,0.7595413,0.0,0.15797687,1.0009692,0.0,0.0,0.52898014,0.14785203,0.0,0.0,0.0,0.3500111,1.5749154,0.0,0.17979895,0.0,0.34553373,0.0,0.19086534,0.0,0.0,0.78531045,0.0,0.12060401,0.0,0.8182686,0.0,0.17651059,11
B1639,0.0,0.0,0.0,0.0,0.0,0.94367224,0.0,1.193356,1.09798,0.0,0.0,0.82837886,0.5145867,0.0,0.0,0.0,1.0254288,1.3647954,0.37324077,0.20883036,0.0,0.70339155,0.0,0.7230518,0.0,0.25420454,1.169904,0.0,0.6294719,0.17260805,1.0992911,0.0,0.07694236,11
B1640,0.0,0.0,0.0,0.0,0.0,1.0495759,0.0,1.3541205,1.2069111,0.0,0.0,1.3162805,0.7378085,0.0,0.0,0.0,1.7475562,1.4307356,0.4946902,0.2217043,0.0,0.82866675,0.0,1.211041,0.0,0.7158372,1.6449062,0.0,0.9621477,0.26820514,1.4268165,0.0,0.036810864,11
B1641,0.0,0.0,0.0,0.0,0.0,1.0035548,0.0,1.2256219,1.293951,0.0,0.0,0.8222357,0.53074193,0.0,0.0,0.0,1.0842181,1.448695,0.33041114,0.19085175,0.0,0.7312813,0.0,0.64163244,0.0,0.2983444,1.2685553,0.0,0.667072,0.15788305,1.2449598,0.0,0.06876058,11
B1642,0.0,0.0,0.0,0.0,0.0,1.0416842,0.0,1.2735544,1.2552425,0.0,0.0,0.9616082,0.5848292,0.0,0.0,0.0,1.2394191,1.4908978,0.3903253,0.21685109,0.0,0.7624178,0.0,0.8217295,0.0,0.38288754,1.2898979,0.0,0.7785851,0.1690844,1.2549398,0.0,0.058230832,11
B1643,0.0,0.0,0.0,0.0,0.0,0.94399464,0.0,1.2442354,1.2328148,0.0,0.0,0.6308227,0.4186089,0.0,0.0,0.0,0.6559644,1.4430445,0.30656624,0.19537216,0.0,0.67494816,0.0,0.40861487,0.0,0.030411586,1.2426647,0.0,0.49073517,0.1525622,1.0588775,0.0,0.09309343,11
B1644,0.0,0.0,0.0,0.0,0.0,1.1476974,0.0,1.2584839,1.2453725,0.0,0.0,1.010459,0.54928756,0.0,0.0,0.0,1.2457722,1.501618,0.35855103,0.23223427,0.0,0.7460489,0.0,0.8142644,0.0,0.36562583,1.3601122,0.0,0.75599885,0.13050023,1.2740114,0.0,0.05651037,11
B1645,0.0,0.0,0.0,0.0,0.0,1.4171658,0.0,1.5357801,1.2978897,0.0,0.0,1.2729814,0.4905218,0.0,0.0,0.0,1.2684567,1.6002331,0.53849936,0.3254127,0.0,0.5784758,0.0,1.0782219,0.0,0.43319407,1.3149446,0.0,0.99837184,0.09578005,1.2208297,0.0,0.04282624,11
B1646,0.0,0.0,0.0,0.0,0.0,1.0133611,0.0,1.2651086,1.1249826,0.0,0.0,0.95463765,0.48428276,0.0,0.0,0.0,1.0423872,1.6133481,0.37048376,0.21468571,0.0,0.6659634,0.0,0.816936,0.0,0.2724491,1.1090741,0.0,0.67257524,0.15243329,1.2184987,0.0,0.06678365,11
B1647,0.0,0.0,0.0,0.0,0.0,1.2072015,0.0,1.3195248,1.3997312,0.0,0.0,1.2046638,0.65733314,0.0,0.0,0.0,1.6296101,1.5001968,0.3885147,0.2302722,0.0,0.77606386,0.0,0.96581423,0.0,0.6081757,1.5052134,0.0,0.93453825,0.14743914,1.4711627,0.0,0.040373605,11
B1648,0.0,0.0,0.0,0.0,0.0,1.084866,0.0,1.2615806,1.3243335,0.0,0.0,1.0186815,0.6093719,0.0,0.0,0.0,1.3817104,1.4899639,0.3778149,0.21348765,0.0,0.78084624,0.0,0.83685035,0.0,0.46125513,1.3807021,0.0,0.80186415,0.15918852,1.3473146,0.0,0.05218153,11
B1649,0.0,0.0,0.0,0.0,0.0,1.0276684,0.0,1.3143935,1.2893324,0.0,0.0,0.97182864,0.59287053,0.0,0.0,0.0,1.2548094,1.4718231,0.35576043,0.21170138,0.0,0.73794496,0.0,0.8181813,0.0,0.4002719,1.2657754,0.0,0.766127,0.16425127,1.2372822,0.0,0.058211386,11
B1650,0.0,0.0,0.0,0.0,0.0,1.0999284,0.0,1.401752,1.3043203,0.0,0.0,1.3559809,0.7883169,0.0,0.0,0.0,1.8214599,1.4096941,0.4963985,0.21557866,0.0,0.85073525,0.0,1.194828,0.0,0.80776626,1.6793644,0.0,1.0501437,0.27258465,1.5001202,0.0,0.033280015,11
B1651,0.0,0.0,0.0,0.0,0.0,0.9528286,0.0,1.2355044,1.1940866,0.0,0.0,0.71563375,0.45309353,0.0,0.0,0.0,0.80276036,1.4515322,0.30127257,0.20642959,0.0,0.6769089,0.0,0.52183855,0.0,0.091816634,1.138392,0.0,0.5238497,0.13789928,1.018556,0.0,0.08792268,11
B1652,0.0,0.0,0.0,0.0,0.0,0.996732,0.0,1.2111728,1.226181,0.0,0.0,0.93653506,0.55242676,0.0,0.0,0.0,1.1710299,1.4139202,0.38176045,0.2084907,0.0,0.69763315,0.0,0.7673288,0.0,0.38025856,1.2191622,0.0,0.7324062,0.1673955,1.1785333,0.0,0.06563843,11
B1653,0.0,0.0,0.0,0.0,0.0,0.7960155,0.0,0.09760523,1.0104425,0.0,0.0,0.44617382,0.13782361,0.0,0.0,0.0,0.2724949,1.3363613,0.0,0.16126959,0.0,0.31888556,0.0,0.08657545,0.0,0.0,0.71783406,0.0,0.07752168,0.0,0.83602524,0.0,0.19821024,11
B1654,0.0,0.0,0.0,0.0,0.0,0.9149002,0.0,1.2002295,1.2667689,0.0,0.0,0.64717954,0.44122687,0.0,0.0,0.0,0.7675758,1.4243731,0.2965633,0.18413031,0.0,0.6503084,0.0,0.43527448,0.0,0.13504837,1.1638378,0.0,0.53328216,0.15231416,1.0935102,0.0,0.09071232,11
B1655,0.0,0.0,0.0,0.0,0.0,0.97280496,0.0,1.1839437,1.2354896,0.0,0.0,0.8661696,0.5165319,0.0,0.0,0.0,1.0243794,1.4369924,0.3710162,0.20669135,0.0,0.66086155,0.0,0.6710839,0.0,0.31037274,1.1621238,0.0,0.6988534,0.16066508,1.1117369,0.0,0.07348034,11
B1656,0.0,0.0,0.0,0.0,0.0,1.3160017,0.0,1.435051,1.3485029,0.0,0.0,1.1914276,0.5869269,0.0,0.0,0.0,1.4176152,1.532922,0.3604645,0.2613539,0.0,0.69668925,0.0,0.94015896,0.0,0.5134259,1.3814232,0.0,0.925117,0.09751624,1.3368256,0.0,0.04398818,11
B1657,0.0,0.0,0.0,0.0,0.0,1.1015276,0.0,1.4000566,1.3278978,0.0,0.0,1.364079,0.7972811,0.0,0.0,0.0,1.8507714,1.4236385,0.49999696,0.21382396,0.0,0.85784966,0.0,1.2004001,0.0,0.8246782,1.6853853,0.0,1.0675217,0.27203578,1.5196383,0.0,0.032386176,11
B1658,0.0,0.0,0.0,0.0,0.0,1.1253364,0.0,1.4253224,1.2683067,0.0,0.0,1.3673956,0.7790194,0.0,0.0,0.0,1.7904878,1.4615552,0.51850283,0.22951624,0.0,0.86608243,0.0,1.23317,0.0,0.74389553,1.6843946,0.0,1.0332121,0.27285844,1.4891181,0.0,0.03284259,11
B1659,0.0,0.0,0.0,0.0,0.0,1.1901251,0.0,1.2175235,1.3082762,0.0,0.0,1.0285857,0.5387053,0.0,0.0,0.0,1.3081336,1.546415,0.3024336,0.23386541,0.0,0.7170126,0.0,0.79924667,0.0,0.35930842,1.3373244,0.0,0.7913463,0.07661861,1.2757033,0.0,0.055112638,11
B1660,0.0,0.0,0.0,0.0,0.0,1.3516971,0.0,1.339354,1.229588,0.0,0.0,1.1847588,0.533708,0.0,0.0,0.0,1.4135275,1.521647,0.39595973,0.28587228,0.0,0.7044321,0.0,0.985756,0.0,0.42759186,1.4733794,0.0,0.9029708,0.076146685,1.3358611,0.0,0.04501628,11
B1661,0.0,0.0,0.0,0.0,0.0,0.9558742,0.0,1.2256298,1.2615387,0.0,0.0,0.73976153,0.4853641,0.0,0.0,0.0,0.91035384,1.4411821,0.31463134,0.18967739,0.0,0.6926291,0.0,0.5422906,0.0,0.20037991,1.203782,0.0,0.5885984,0.15865487,1.1746056,0.0,0.07951632,11
B1662,0.0,0.0,0.0,0.0,0.0,0.8800706,0.0,1.1752033,1.1120621,0.0,0.0,0.86063266,0.533242,0.0,0.0,0.0,1.1409446,1.2553473,0.4118928,0.19370937,0.0,0.6541736,0.0,0.7876688,0.0,0.3511322,1.140112,0.0,0.66848433,0.19290887,1.0661714,0.0,0.07593028,11
B1663,0.0,0.0,0.0,0.0,0.0,1.4829011,0.0,1.5912437,1.2862494,0.0,0.0,1.3460753,0.4470854,0.0,0.0,0.0,1.2015172,1.5596373,0.5707114,0.3583157,0.0,0.52172947,0.0,1.0961046,0.0,0.49401766,1.3336433,0.0,1.0737007,0.08029681,1.2314087,0.0,0.04154561,11
B1664,0.0,0.0,0.0,0.0,0.0,1.10176,0.0,1.3987327,1.3260037,0.0,0.0,1.3638134,0.7966194,0.0,0.0,0.0,1.8494344,1.4245056,0.49958658,0.2139566,0.0,0.8574294,0.0,1.2002923,0.0,0.8235563,1.6849498,0.0,1.0670363,0.27166498,1.5182614,0.0,0.03243175,11
B1665,0.0,0.0,0.0,0.0,0.0,1.1253839,0.0,1.3794677,1.3066168,0.0,0.0,1.3900763,0.786098,0.0,0.0,0.0,1.8418847,1.505349,0.5034516,0.22469334,0.0,0.8625132,0.0,1.2197315,0.0,0.7924539,1.6865474,0.0,1.0515523,0.26147923,1.5058818,0.0,0.03192417,11
B1666,0.0,0.0,0.0,0.0,0.0,1.2370877,0.0,1.2896551,1.4067408,0.0,0.0,1.2162225,0.6428958,0.0,0.0,0.0,1.6522769,1.5170805,0.3886691,0.23744628,0.0,0.7774387,0.0,0.9567291,0.0,0.6021937,1.5441132,0.0,0.93635345,0.13334173,1.5018058,0.0,0.0395588,11
B1667,0.0,0.0,0.0,0.0,0.0,1.0742521,0.0,1.3298726,1.3781781,0.0,0.0,1.4509163,0.77691716,0.0,0.0,0.0,1.9635501,1.7630994,0.52856135,0.21703093,0.0,0.8576761,0.0,1.3292946,0.0,0.80996644,1.670058,0.0,1.0547857,0.25697595,1.5233581,0.0,0.02839221,11
B1668,0.0,0.0,0.0,0.0,0.0,1.1611049,0.0,1.1989962,1.3001871,0.0,0.0,1.0811783,0.58026135,0.0,0.0,0.0,1.3798085,1.5893915,0.3495016,0.22819145,0.0,0.7587856,0.0,0.8412317,0.0,0.4372768,1.3795109,0.0,0.811959,0.11674224,1.3410453,0.0,0.051115844,11
