loan_id,loan_amount,sector,country,region,term_months,repayment_interval,partner_id,borrower_id,region_id,group_id,current_savings,baseline_hazard
877799,275.0,Transportation,Kenya,Kisii,12.0,monthly,133.0,B1587,Kenya_R1,G0103,89.14,0.04073333333333333
1279554,500.0,Agriculture,Pakistan,Muzaffargarh,14.0,monthly,247.0,B1588,Pakistan_R0,G0155,167.92,0.04114285714285715
770847,750.0,Education,Armenia,Yerevan,26.0,monthly,146.0,B1589,Armenia_R3,G0290,111.02,0.04092307692307692
1237421,225.0,Food,Philippines,"Estancia, Iloilo",8.0,irregular,145.0,B1590,Philippines_R1,G0326,35.17,0.040900000000000006
951401,175.0,Retail,Philippines,"Dumarao, Capiz",8.0,irregular,145.0,B1591,Philippines_R3,G0157,35.3,0.0407
908685,325.0,Retail,Philippines,"Narra, Palawan",8.0,irregular,145.0,B1592,Philippines_R0,G0063,108.01,0.0413
1222103,250.0,Services,Pakistan,Gujranwala,14.0,monthly,455.0,B1593,Pakistan_R3,G0049,78.22,0.04057142857142857
958834,1500.0,Housing,El Salvador,,38.0,monthly,81.0,B1594,El Salvador_R0,G0110,121.16,0.04126315789473684
1099982,250.0,Agriculture,Kenya,Makueni,14.0,monthly,133.0,B1595,Kenya_R0,G0280,41.95,0.04057142857142857
1164088,250.0,Food,Philippines,"Isabela, Negros Occidental",8.0,irregular,145.0,B1596,Philippines_R2,G0241,54.0,0.041
1041439,525.0,Food,Philippines,"Puerto Princesa South, Palawan",8.0,irregular,145.0,B1597,Philippines_R0,G0309,105.49,0.0421
1235221,1000.0,Food,The Democratic Republic of the Congo,IDJWI,10.0,monthly,402.0,B1598,The Democratic Republic of the Congo_R0,G0304,108.16,0.0432
974135,325.0,Food,Colombia,Bello,14.0,bullet,177.0,B1599,Colombia_R3,G0115,99.98,0.04074285714285714
683335,400.0,Food,Nicaragua,Boaco,11.0,monthly,176.0,B1600,Nicaragua_R2,G0059,101.23,0.04116363636363636
796302,150.0,Services,Philippines,"Villa Marzo Cordon, Isabela",8.0,irregular,123.0,B1601,Philippines_R2,G0204,45.21,0.0406
810857,1100.0,Education,Kyrgyzstan,Bishkek,80.0,irregular,326.0,B1602,Kyrgyzstan_R1,G0232,338.39,0.040440000000000004
1145120,225.0,Food,Philippines,"Estancia, Iloilo",7.0,irregular,145.0,B1603,Philippines_R1,G0274,61.76,0.04102857142857143
954264,325.0,Agriculture,Philippines,"Banga, Aklan",8.0,irregular,145.0,B1604,Philippines_R2,G0102,59.07,0.0413
1244510,300.0,Retail,Philippines,"Cadiz, Negros Occidental",8.0,irregular,145.0,B1605,Philippines_R1,G0020,69.95,0.0412
946080,600.0,Agriculture,Pakistan,Duniyanpur,14.0,monthly,245.0,B1606,Pakistan_R2,G0196,58.87,0.04137142857142857
1310900,225.0,Agriculture,Philippines,"Estancia, Iloilo",8.0,irregular,145.0,B1607,Philippines_R1,G0085,56.72,0.040900000000000006
799513,725.0,Housing,Vietnam,Thanh Hoá,20.0,monthly,121.0,B1608,Vietnam_R2,G0008,75.24,0.04116
731921,800.0,Agriculture,Colombia,Montería,21.0,monthly,177.0,B1609,Colombia_R0,G0006,206.55,0.04121904761904762
758373,675.0,Food,Philippines,"Puerto Princesa, Palawan",8.0,irregular,145.0,B1610,Philippines_R0,G0060,80.24,0.0427
1260451,800.0,Food,Solomon Islands,Honiara,11.0,irregular,411.0,B1611,Solomon Islands_R1,G0179,68.21,0.04232727272727273
1004966,225.0,Retail,Philippines,"Quezon, Palawan",8.0,irregular,145.0,B1612,Philippines_R0,G0050,22.41,0.040900000000000006
1066510,5000.0,Retail,Tanzania,Arusha,4.0,bullet,397.0,B1613,Tanzania_R1,G0221,252.99,0.08
1195978,500.0,Food,Kenya,Kakamega,8.0,irregular,386.0,B1614,Kenya_R1,G0084,132.81,0.041999999999999996
822427,350.0,Retail,Kenya,Eastlands,11.0,monthly,133.0,B1615,Kenya_R1,G0053,94.4,0.041018181818181815
758051,1250.0,Agriculture,Mali,Tamaro,10.0,bullet,78.0,B1616,Mali_R3,G0137,255.6,0.044
1068118,400.0,Agriculture,Nigeria,Kaduna,19.0,bullet,288.0,B1617,Nigeria_R2,G0094,39.36,0.04067368421052632
754925,600.0,Retail,Indonesia,Depok,14.0,bullet,219.0,B1618,Indonesia_R1,G0056,45.04,0.04137142857142857
832594,850.0,Agriculture,Peru,Pimpingos - Cutervo - Cajamarca,14.0,monthly,143.0,B1619,Peru_R2,G0129,47.38,0.04194285714285714
1144876,550.0,Retail,Philippines,tudela,14.0,monthly,126.0,B1620,Philippines_R3,G0195,54.85,0.04125714285714285
1198731,1000.0,Food,Ecuador,Tulcán,12.0,monthly,188.0,B1621,Ecuador_R3,G0010,317.26,0.04266666666666667
918937,1475.0,Agriculture,Armenia,Gegharkunik region,26.0,monthly,146.0,B1622,Armenia_R2,G0076,180.63,0.041815384615384615
1173613,600.0,Agriculture,Samoa,Leauvaa,14.0,irregular,15.0,B1623,Samoa_R0,G0012,93.77,0.04137142857142857
1173883,650.0,Housing,Tajikistan,Bohtar,20.0,monthly,63.0,B1624,Tajikistan_R3,G0046,53.04,0.04104
778873,300.0,Food,Colombia,Barranquilla,13.0,monthly,154.0,B1625,Colombia_R1,G0268,35.01,0.04073846153846154
1116951,300.0,Services,Pakistan,Gujranwala,14.0,monthly,455.0,B1626,Pakistan_R3,G0269,61.73,0.04068571428571428
966334,150.0,Retail,Kenya,Voi,14.0,monthly,133.0,B1627,Kenya_R3,G0223,34.85,0.04034285714285714
1183341,900.0,Services,Peru,CUSCO,6.0,irregular,119.0,B1628,Peru_R1,G0115,111.25,0.0448
1276339,375.0,Agriculture,Philippines,"Barili, Cebu",11.0,irregular,145.0,B1629,Philippines_R2,G0109,25.24,0.041090909090909095
1062532,200.0,Personal Use,Cambodia,Kompong Thom,8.0,monthly,311.0,B1630,Cambodia_R1,G0127,33.46,0.0408
1234419,1500.0,Retail,Palestine,Gaza City-Gaza Strip,39.0,monthly,80.0,B1631,Palestine_R1,G0294,180.39,0.04123076923076923
783126,425.0,Retail,Philippines,"Calatrava, Negros Occidental",13.0,irregular,145.0,B1632,Philippines_R3,G0222,49.24,0.04104615384615384
1045088,1500.0,Food,Ecuador,Tulcán,14.0,monthly,188.0,B1633,Ecuador_R3,G0286,506.94,0.04342857142857143
920128,150.0,Agriculture,Guatemala,Suchitepéquez,8.0,monthly,246.0,B1634,Guatemala_R2,G0281,35.23,0.0406
1183150,1675.0,Agriculture,Armenia,Artik town,30.0,monthly,169.0,B1635,Armenia_R3,G0117,363.58,0.041786666666666666
1026045,300.0,Retail,Colombia,Medellín,14.0,bullet,177.0,B1636,Colombia_R2,G0292,52.42,0.04068571428571428
1132866,450.0,Agriculture,Kyrgyzstan,"Tyup district, Issyk-Kul region",19.0,monthly,171.0,B1637,Kyrgyzstan_R0,G0103,80.41,0.040757894736842104
1228863,175.0,Personal Use,Cambodia,Kampot,8.0,monthly,311.0,B1638,Cambodia_R2,G0334,37.15,0.0407
766013,500.0,Retail,Zimbabwe,Gokwe South,8.0,irregular,305.0,B1639,Zimbabwe_R3,G0233,129.46,0.041999999999999996
874105,1575.0,Clothing,Guatemala,Solola,14.0,monthly,246.0,B1640,Guatemala_R0,G0027,410.51,0.0436
667491,125.0,Transportation,Philippines,"Brgy. Aurora, Quezon, Nueva Vizcaya",8.0,irregular,123.0,B1641,Philippines_R1,G0156,12.69,0.0405
798653,575.0,Services,Kenya,Limuru,8.0,monthly,388.0,B1642,Kenya_R2,G0211,115.02,0.042300000000000004
806334,400.0,Food,El Salvador,,14.0,monthly,167.0,B1643,El Salvador_R0,G0299,69.43,0.040914285714285716
731285,200.0,Personal Use,El Salvador,,14.0,monthly,81.0,B1644,El Salvador_R0,G0149,62.23,0.04045714285714286
822520,2000.0,Agriculture,Armenia,Norashen village,26.0,monthly,169.0,B1645,Armenia_R3,G0178,478.85,0.04246153846153847
751869,1000.0,Clothing,United States,San Diego,14.0,monthly,249.0,B1646,United States_R2,G0003,209.75,0.04228571428571429
1127448,550.0,Retail,Philippines,"Ubay, Bohol",7.0,irregular,145.0,B1647,Philippines_R1,G0014,46.54,0.04251428571428571
1266568,250.0,Transportation,Philippines,"Carcar City, Cebu",8.0,irregular,125.0,B1648,Philippines_R2,G0292,57.92,0.041
932787,1100.0,Transportation,Philippines,"Coron, Palawan",8.0,irregular,144.0,B1649,Philippines_R3,G0098,93.68,0.0444
777843,675.0,Retail,Philippines,"Dasmarinas, Cavite",7.0,irregular,144.0,B1650,Philippines_R0,G0116,102.03,0.04308571428571428
1224356,700.0,Food,El Salvador,,17.0,monthly,167.0,B1651,El Salvador_R0,G0087,65.0,0.04131764705882353
856629,750.0,Agriculture,Kenya,Webuye,11.0,bullet,202.0,B1652,Kenya_R0,G0030,193.22,0.04218181818181818
724322,450.0,Food,Samoa,Saleapaga,14.0,irregular,15.0,B1653,Samoa_R1,G0174,50.34,0.04102857142857143
1205487,500.0,Food,Philippines,"Pulupandan, Negros Occidental",10.0,irregular,145.0,B1654,Philippines_R2,G0038,83.78,0.0416
1119554,800.0,Services,Kenya,nyeri,14.0,monthly,138.0,B1655,Kenya_R2,G0273,254.96,0.04182857142857143
856650,1250.0,Transportation,Kenya,Kisumu,20.0,monthly,133.0,B1656,Kenya_R2,G0264,139.12,0.041999999999999996
1252665,400.0,Agriculture,Philippines,"Pan-ay, Capiz",8.0,irregular,145.0,B1657,Philippines_R0,G0227,80.94,0.0416
908529,850.0,Education,Tajikistan,Vahdat,14.0,monthly,100.0,B1658,Tajikistan_R0,G0066,149.41,0.04194285714285714
791111,375.0,Education,Uganda,Mukono,21.0,irregular,329.0,B1659,Uganda_R2,G0032,20.79,0.04057142857142857
1175891,275.0,Housing,Mozambique,Namaacha,18.0,monthly,23.0,B1660,Mozambique_R0,G0178,79.15,0.040488888888888894
1227136,300.0,Food,Philippines,"sindangan, zamboanga del norte",8.0,monthly,126.0,B1661,Philippines_R3,G0289,21.21,0.0412
917117,1275.0,Retail,Peru,Cusco,6.0,irregular,119.0,B1662,Peru_R2,G0268,245.15,0.0468
1332735,3000.0,Services,Palestine,Tulkarem City,33.0,monthly,80.0,B1663,Palestine_R0,G0298,654.61,0.04290909090909091
729269,550.0,Clothing,Philippines,"Toledo, Cebu",7.0,irregular,145.0,B1664,Philippines_R0,G0003,131.19,0.04251428571428571
677278,375.0,Education,Colombia,Bogotà,6.0,monthly,244.0,B1665,Colombia_R1,G0245,96.22,0.041999999999999996
864853,225.0,Agriculture,Philippines,"Larena-Pangi, Siquijor, Siquijor Prtovince",8.0,irregular,126.0,B1666,Philippines_R2,G0024,28.35,0.040900000000000006
956708,1000.0,Education,Bolivia,La Paz,22.0,monthly,110.0,B1667,Bolivia_R0,G0198,52.99,0.04145454545454545
1229915,200.0,Agriculture,Pakistan,Haripur,14.0,monthly,245.0,B1668,Pakistan_R3,G0192,53.41,0.04045714285714286
1146111,2975.0,Agriculture,Myanmar (Burma),Kungyangon,14.0,bullet,416.0,B1669,Myanmar (Burma)_R3,G0088,626.82,0.0468
1165559,1700.0,Agriculture,Ecuador,San Gabriel,17.0,monthly,188.0,B1670,Ecuador_R1,G0195,511.42,0.0432
922888,400.0,Agriculture,Philippines,"Hinobaan, Negros Occidental",13.0,irregular,145.0,B1671,Philippines_R1,G0185,118.57,0.04098461538461538
746675,1950.0,Agriculture,Kyrgyzstan,"Otradnoe village, Issyk-Kul region",25.0,monthly,171.0,B1672,Kyrgyzstan_R0,G0226,590.85,0.042496000000000006
900787,2525.0,Agriculture,Kyrgyzstan,"Ak-Jar village, Naryn region",13.0,monthly,171.0,B1673,Kyrgyzstan_R0,G0026,493.71,0.046215384615384617
778242,4375.0,Services,United States,Oklahoma City,24.0,monthly,131.0,B1674,United States_R0,G0065,656.64,0.04583333333333334
1137825,225.0,Retail,Kenya,Maua,14.0,monthly,138.0,B1675,Kenya_R0,G0039,64.68,0.04051428571428571
1012772,3125.0,Food,Paraguay,Caacupe,6.0,irregular,58.0,B1676,Paraguay_R2,G0080,579.34,0.05666666666666667
1056467,175.0,Retail,Philippines,"Palo, Leyte",8.0,irregular,145.0,B1677,Philippines_R0,G0112,18.38,0.0407
760350,375.0,Agriculture,Peru,Cayaltí - Chiclayo,14.0,monthly,143.0,B1678,Peru_R3,G0302,114.93,0.040857142857142856
721780,300.0,Retail,Philippines,"Binalbagan, Negros Occidental",11.0,irregular,145.0,B1679,Philippines_R3,G0104,94.43,0.04087272727272727
932880,275.0,Food,Philippines,"Taytay, Palawan",8.0,irregular,145.0,B1680,Philippines_R3,G0137,52.22,0.0411
858061,125.0,Personal Use,Cambodia,Kandal,8.0,monthly,311.0,B1681,Cambodia_R2,G0274,9.09,0.0405
978738,275.0,Food,Philippines,"Compostela, Cebu",11.0,irregular,145.0,B1682,Philippines_R2,G0240,45.75,0.0408
1224134,1025.0,Health,Colombia,Albán/Cundinamarca,21.0,monthly,154.0,B1683,Colombia_R2,G0276,298.34,0.04156190476190476
1299615,6175.0,Clothing,Paraguay,Lambaré,6.0,irregular,58.0,B1684,Paraguay_R2,G0213,1979.29,0.07293333333333334
1183834,175.0,Agriculture,Colombia,Montería,8.0,bullet,177.0,B1685,Colombia_R0,G0332,19.43,0.0407
902418,525.0,Agriculture,Kenya,Molo,16.0,monthly,156.0,B1686,Kenya_R0,G0055,36.8,0.04105
1293750,1925.0,Agriculture,Kyrgyzstan,Toktogul district,13.0,monthly,171.0,B1687,Kyrgyzstan_R2,G0333,602.92,0.04473846153846154
1255751,1000.0,Retail,Philippines,Parañaque City,8.0,irregular,144.0,B1688,Philippines_R0,G0111,166.82,0.044
1252190,200.0,Personal Use,Philippines,"Escalante, Negros Occidental",14.0,irregular,145.0,B1689,Philippines_R1,G0161,42.51,0.04045714285714286
768716,575.0,Agriculture,Uganda,Mubende,24.0,monthly,287.0,B1690,Uganda_R1,G0248,195.74,0.040766666666666666
1091656,500.0,Agriculture,El Salvador,Ciudad El Triunfo,14.0,bullet,199.0,B1691,El Salvador_R1,G0013,34.98,0.04114285714285715
932120,1200.0,Agriculture,Cambodia,Siem Reap Province,20.0,monthly,9.0,B1692,Cambodia_R2,G0271,293.39,0.04192
1005208,600.0,Agriculture,Jordan,Salheye,18.0,monthly,185.0,B1693,Jordan_R3,G0211,43.34,0.04106666666666667
1223797,350.0,Agriculture,Pakistan,Haripur,14.0,monthly,245.0,B1694,Pakistan_R3,G0140,56.92,0.0408
1135122,1075.0,Arts,Armenia,Vanadzor town,26.0,monthly,169.0,B1695,Armenia_R1,G0294,312.98,0.04132307692307692
873500,250.0,Retail,Philippines,"Taytay, Palawan",8.0,irregular,145.0,B1696,Philippines_R3,G0009,45.01,0.041
1134745,225.0,Retail,Philippines,Tagbilaran City. Bohol,13.0,irregular,125.0,B1697,Philippines_R0,G0025,78.56,0.040553846153846156
901709,200.0,Retail,Philippines,"Palo, Leyte",8.0,irregular,145.0,B1698,Philippines_R0,G0312,43.54,0.0408
848359,1325.0,Food,Ecuador,Portoviejo,8.0,irregular,137.0,B1699,Ecuador_R0,G0023,193.91,0.0453
1324107,600.0,Retail,Philippines,"Cabisera 23, San Antonio, Ilagan, Isabela",8.0,irregular,123.0,B1700,Philippines_R3,G0295,69.62,0.0424
662639,275.0,Food,Philippines,Oroquieta-Misamis Occidental ,12.0,monthly,126.0,B1701,Philippines_R0,G0115,42.67,0.04073333333333333
842125,350.0,Housing,Uganda,Fort Portal,10.0,monthly,163.0,B1702,Uganda_R0,G0281,56.62,0.041120000000000004
1074244,750.0,Services,India,Nambol,13.0,monthly,428.0,B1703,India_R3,G0205,52.96,0.04184615384615385
1215926,175.0,Food,Liberia,Buchanan,11.0,irregular,182.0,B1704,Liberia_R1,G0284,28.15,0.04050909090909091
838236,450.0,Retail,Philippines,"La Castellana, Negros Occidental",14.0,irregular,145.0,B1705,Philippines_R3,G0328,85.17,0.04102857142857143
1045036,825.0,Food,Nicaragua,Leon,14.0,monthly,96.0,B1706,Nicaragua_R1,G0149,220.13,0.04188571428571429
749575,275.0,Food,Philippines,"Narra, Palawan",7.0,irregular,145.0,B1707,Philippines_R0,G0289,67.93,0.04125714285714285
654771,400.0,Agriculture,El Salvador,,14.0,irregular,167.0,B1708,El Salvador_R0,G0250,105.05,0.040914285714285716
763159,550.0,Housing,Peru,SANTIAGO,14.0,monthly,139.0,B1709,Peru_R0,G0265,28.88,0.04125714285714285
1296638,300.0,Services,Kenya,Tala;Kangundo,14.0,monthly,133.0,B1710,Kenya_R1,G0048,34.59,0.04068571428571428
914137,750.0,Agriculture,Jordan,Baqaa,15.0,monthly,185.0,B1711,Jordan_R3,G0195,186.38,0.0416
1200798,150.0,Services,India,Jaipur,14.0,monthly,428.0,B1712,India_R1,G0272,29.28,0.04034285714285714
904166,1175.0,Food,Burkina Faso,"Gounghin, Ouagadougou",8.0,monthly,187.0,B1713,Burkina Faso_R2,G0062,60.62,0.044700000000000004
896312,425.0,Services,Kenya,Kisauni,13.0,irregular,164.0,B1714,Kenya_R0,G0305,123.82,0.04104615384615384
1322265,200.0,Education,Paraguay,Coronel Oviedo,14.0,monthly,58.0,B1715,Paraguay_R2,G0294,56.37,0.04045714285714286
683900,5425.0,Retail,Senegal,,8.0,monthly,105.0,B1716,Senegal_R0,G0170,1163.8,0.061700000000000005
1293250,500.0,Education,Lebanon,Nabatieh,15.0,monthly,77.0,B1717,Lebanon_R1,G0167,34.97,0.04106666666666667
973232,450.0,Retail,Philippines,"Guimbal, Iloilo",6.0,irregular,144.0,B1718,Philippines_R2,G0244,125.98,0.0424
1279629,525.0,Retail,Philippines,Roxas Palawan,8.0,irregular,145.0,B1719,Philippines_R1,G0050,118.18,0.0421
865767,225.0,Retail,Philippines,"Ubay, Bohol",8.0,irregular,145.0,B1720,Philippines_R1,G0264,64.03,0.040900000000000006
1175880,150.0,Food,Kenya,Nkubu,14.0,monthly,156.0,B1721,Kenya_R2,G0093,41.33,0.04034285714285714
1233261,425.0,Retail,Uganda,Bundibugyo,8.0,monthly,163.0,B1722,Uganda_R3,G0301,123.63,0.0417
1125636,425.0,Clothing,Philippines,"Kabankalan, Negros Occidental",8.0,irregular,145.0,B1723,Philippines_R3,G0252,87.3,0.0417
1007869,775.0,Food,Azerbaijan,Bilasuvar,20.0,monthly,56.0,B1724,Azerbaijan_R1,G0335,71.38,0.04124
718226,800.0,Services,Philippines,Pasay City,8.0,irregular,144.0,B1725,Philippines_R2,G0317,201.08,0.0432
1030092,900.0,Retail,Ecuador,Tulcán,14.0,monthly,188.0,B1726,Ecuador_R3,G0115,212.53,0.04205714285714286
908486,200.0,Retail,Philippines,"Kalibo, Aklan",8.0,irregular,145.0,B1727,Philippines_R0,G0201,54.54,0.0408
850732,425.0,Food,Solomon Islands,Honiara,11.0,irregular,411.0,B1728,Solomon Islands_R1,G0028,42.91,0.04123636363636364
702345,500.0,Agriculture,Cambodia,"Kampong Cham province, Kampong Siem district",26.0,monthly,204.0,B1729,Cambodia_R3,G0015,54.25,0.040615384615384616
862217,1025.0,Clothing,Uganda,Fort Portal,14.0,monthly,163.0,B1730,Uganda_R0,G0180,325.05,0.04234285714285714
1025342,425.0,Retail,Philippines,"Hinigaran, Negros Occidental",14.0,irregular,145.0,B1731,Philippines_R1,G0001,116.87,0.040971428571428575
973286,775.0,Food,Tajikistan,Rudaki,14.0,monthly,100.0,B1732,Tajikistan_R2,G0161,249.91,0.04177142857142857
991529,650.0,Retail,Tanzania,Dar es Salaam,9.0,irregular,87.0,B1733,Tanzania_R3,G0280,180.45,0.04231111111111111
1255111,1000.0,Agriculture,El Salvador,Usulután,14.0,bullet,199.0,B1734,El Salvador_R2,G0166,229.15,0.04228571428571429
1208746,500.0,Food,Kenya,Tiribe,13.0,irregular,164.0,B1735,Kenya_R2,G0228,123.12,0.04123076923076923
978093,200.0,Agriculture,Tajikistan,Khuroson,11.0,monthly,63.0,B1736,Tajikistan_R2,G0057,63.35,0.040581818181818184
1269902,250.0,Agriculture,Tajikistan,Shahrituz,14.0,monthly,63.0,B1737,Tajikistan_R0,G0063,55.91,0.04057142857142857
866904,1125.0,Services,Ecuador,Atuntaqui,18.0,monthly,190.0,B1738,Ecuador_R2,G0084,269.68,0.041999999999999996
699733,6000.0,Agriculture,Panama,Embera-Puru,41.0,irregular,306.0,B1739,Panama_R3,G0068,581.66,0.04468292682926829
811946,125.0,Education,Nigeria,Kaduna,14.0,bullet,288.0,B1740,Nigeria_R2,G0190,24.02,0.040285714285714286
1119986,3300.0,Food,Rwanda,,6.0,irregular,161.0,B1741,Rwanda_R0,G0009,874.23,0.0576
1140687,450.0,Food,Bolivia,La Paz,5.0,monthly,48.0,B1742,Bolivia_R0,G0260,59.08,0.04288
854971,375.0,Food,Cambodia,"Banteay Meanchey Province, Mongkul Borey District",13.0,monthly,204.0,B1743,Cambodia_R2,G0088,41.5,0.04092307692307692
1294589,550.0,Agriculture,Kenya,Eldoret,13.0,monthly,156.0,B1744,Kenya_R2,G0236,79.28,0.04135384615384616
974280,725.0,Food,Colombia,Puerto Boyacá,26.0,bullet,177.0,B1745,Colombia_R0,G0061,88.78,0.04089230769230769
1209583,300.0,Housing,Indonesia,Tangerang,37.0,irregular,406.0,B1746,Indonesia_R0,G0239,34.34,0.04025945945945946
871132,50.0,Food,Togo,Agoe,6.0,irregular,296.0,B1747,Togo_R3,G0145,8.87,0.040266666666666666
1013556,1100.0,Manufacturing,El Salvador,,14.0,monthly,81.0,B1748,El Salvador_R0,G0317,354.59,0.04251428571428571
1223490,300.0,Agriculture,Philippines,"Calamba, Misamis Occidental",13.0,monthly,126.0,B1749,Philippines_R0,G0211,60.64,0.04073846153846154
1176357,350.0,Food,Philippines,"Hinobaan, Negros Occidental",14.0,irregular,145.0,B1750,Philippines_R1,G0318,37.23,0.0408
1057715,50.0,Personal Use,Philippines,"Himamaylan, Negros Occidental",7.0,irregular,145.0,B1751,Philippines_R2,G0309,3.65,0.04022857142857143
1276285,250.0,Agriculture,Philippines,"Guihulngan, Negros Oriental",13.0,irregular,145.0,B1752,Philippines_R1,G0236,64.71,0.040615384615384616
1055643,650.0,Agriculture,Tajikistan,Shahristan,15.0,monthly,100.0,B1753,Tajikistan_R0,G0289,107.15,0.04138666666666667
1101935,2375.0,Retail,Paraguay,San Pedro,7.0,monthly,58.0,B1754,Paraguay_R1,G0058,704.3,0.05085714285714286
1215547,1025.0,Retail,Philippines,"Quezon, Palawan",13.0,irregular,145.0,B1755,Philippines_R0,G0128,254.05,0.04252307692307693
955976,1100.0,Retail,Peru,Cusco,6.0,irregular,119.0,B1756,Peru_R2,G0064,317.76,0.04586666666666667
883697,275.0,Retail,Philippines,"Banga, Aklan",8.0,irregular,145.0,B1757,Philippines_R2,G0303,36.19,0.0411
1137538,300.0,Food,El Salvador,,11.0,monthly,167.0,B1758,El Salvador_R0,G0290,77.31,0.04087272727272727
1172404,5350.0,Retail,Rwanda,,8.0,irregular,161.0,B1759,Rwanda_R0,G0206,691.32,0.06140000000000001
740740,1500.0,Housing,Cambodia,Kampong Chhnang Province,17.0,monthly,9.0,B1760,Cambodia_R3,G0159,497.58,0.042823529411764705
1143917,75.0,Personal Use,Nigeria,Kaduna,15.0,bullet,288.0,B1761,Nigeria_R2,G0070,18.07,0.04016
851188,1975.0,Agriculture,Rwanda,,7.0,bullet,161.0,B1762,Rwanda_R0,G0308,291.02,0.049028571428571435
665492,400.0,Agriculture,Nicaragua,Managua,15.0,monthly,98.0,B1763,Nicaragua_R2,G0183,52.34,0.04085333333333334
1185226,575.0,Retail,Uganda,Kampala,14.0,monthly,222.0,B1764,Uganda_R2,G0127,61.68,0.04131428571428572
866091,4050.0,Food,Mexico,"Purisima Concepcion Mayorazgo, San Felipe del Prog",8.0,monthly,130.0,B1765,Mexico_R0,G0168,1046.49,0.0562
1231760,225.0,Services,Philippines,"Dasmarinas, Cavite",7.0,irregular,144.0,B1766,Philippines_R0,G0035,26.01,0.04102857142857143
1294244,400.0,Arts,Pakistan,Muzaffargarh,14.0,monthly,247.0,B1767,Pakistan_R0,G0028,91.44,0.040914285714285716
1203478,775.0,Agriculture,Tajikistan,Shahrituz,14.0,monthly,100.0,B1768,Tajikistan_R0,G0277,100.28,0.04177142857142857
1007889,1575.0,Retail,Haiti,Delmas,9.0,monthly,442.0,B1769,Haiti_R0,G0077,391.53,0.0456
1051126,300.0,Food,Philippines,"Kabankalan, Negros Occidental",8.0,irregular,145.0,B1770,Philippines_R3,G0270,88.34,0.0412
990559,1000.0,Retail,Zimbabwe,Chikomba West,14.0,monthly,305.0,B1771,Zimbabwe_R1,G0092,283.41,0.04228571428571429
718492,2400.0,Education,Iraq,,14.0,monthly,321.0,B1772,Iraq_R0,G0316,667.81,0.04548571428571428
880499,400.0,Arts,Philippines,"Cordova, Cebu",7.0,irregular,145.0,B1773,Philippines_R1,G0295,42.53,0.04182857142857143
1098743,275.0,Clothing,Turkey,,8.0,irregular,198.0,B1774,Turkey_R0,G0214,21.04,0.0411
1253937,525.0,Retail,Colombia,Cartagena de Indias,15.0,monthly,154.0,B1775,Colombia_R2,G0184,136.33,0.041120000000000004
1174910,175.0,Agriculture,Philippines,"Catarman, Northern Samar",8.0,irregular,145.0,B1776,Philippines_R0,G0275,28.09,0.0407
1306106,1200.0,Retail,Cambodia,Siem Reap,20.0,monthly,499.0,B1777,Cambodia_R2,G0225,215.64,0.04192
1168962,425.0,Food,Philippines,"Manapla, Negros Occidental",7.0,irregular,145.0,B1778,Philippines_R2,G0257,25.22,0.04194285714285714
1132429,350.0,Agriculture,Cambodia,"Battambang province, Sangke district",10.0,monthly,204.0,B1779,Cambodia_R2,G0282,44.76,0.041120000000000004
919909,250.0,Retail,Kenya,Kisii,12.0,monthly,133.0,B1780,Kenya_R1,G0143,15.03,0.04066666666666667
1101614,100.0,Arts,Peru,Cusco,6.0,irregular,119.0,B1781,Peru_R2,G0218,31.38,0.04053333333333334
1205615,500.0,Food,Philippines,"Tacloban City, Leyte",8.0,irregular,145.0,B1782,Philippines_R3,G0066,61.51,0.041999999999999996
1307161,250.0,Retail,Philippines,"Bais, Negros Oriental",14.0,irregular,145.0,B1783,Philippines_R0,G0145,54.3,0.04057142857142857
927602,200.0,Food,Kenya,Samburu,13.0,irregular,164.0,B1784,Kenya_R2,G0039,12.34,0.04049230769230769
882793,125.0,Food,Philippines,"Calamba, Misamis Occidental",8.0,irregular,136.0,B1785,Philippines_R0,G0099,31.26,0.0405
938790,7975.0,Clothing,Rwanda,,8.0,monthly,161.0,B1786,Rwanda_R0,G0170,1171.59,0.0719
1159978,125.0,Retail,Philippines,Sogod Leyte,8.0,irregular,145.0,B1787,Philippines_R3,G0247,39.92,0.0405
798660,3525.0,Food,Senegal,,8.0,monthly,105.0,B1788,Senegal_R0,G0071,1115.43,0.054099999999999995
1151340,3875.0,Clothing,Paraguay,Asunción,6.0,irregular,58.0,B1789,Paraguay_R3,G0019,571.9,0.060666666666666674
686291,5475.0,Food,Ecuador,Cuenca,8.0,irregular,137.0,B1790,Ecuador_R3,G0253,1753.58,0.0619
1244093,275.0,Education,Kenya,"Makadara, Nairobi.",14.0,monthly,258.0,B1791,Kenya_R3,G0194,95.93,0.04062857142857143
1158079,1625.0,Retail,Ghana,Kasoa,7.0,irregular,231.0,B1792,Ghana_R0,G0307,483.64,0.04742857142857143
956630,2050.0,Food,Peru,Urubamba - Urubamba - Cusco,8.0,monthly,119.0,B1793,Peru_R1,G0139,622.1,0.0482
1111286,525.0,Retail,Madagascar,Antsirabe,11.0,monthly,359.0,B1794,Madagascar_R3,G0060,65.47,0.04152727272727273
949758,1475.0,Agriculture,Kyrgyzstan,Uzgen district,14.0,monthly,171.0,B1795,Kyrgyzstan_R0,G0320,328.94,0.043371428571428575
