borrower_id,t,group_id,region_id,individual_risk_score,neighbor_stress_fraction,regional_shock_index,predicted_reason,confidence,multi_hop_exposure_score,is_stressed
B0431,10,G0240,Kenya_R2,0.060243815,0.16666666666666666,0,Healthy,,,0
B0432,10,G0047,Philippines_R1,0.1778124,0.16666666666666666,1,Healthy,,,0
B0433,10,G0038,Pakistan_R0,0.068223946,0.6,0,Healthy,,,0
B0436,10,G0074,Philippines_R2,0.08035366,0.0,0,Healthy,,,0
B0437,10,G0270,Philippines_R0,0.096869506,0.5,0,Healthy,,,0
B0438,10,G0056,Philippines_R1,0.06713196,0.4,1,Healthy,,,0
B0439,10,G0078,Philippines_R1,0.046393838,0.0,1,Healthy,,,0
B0440,10,G0169,Kenya_R3,0.06490199,0.0,0,Healthy,,,0
B0441,10,G0293,Philippines_R1,0.11663794,0.75,1,Healthy,,,0
B0442,10,G0116,Philippines_R3,0.13163783,0.6,0,Healthy,,,0
B0443,10,G0252,Kenya_R2,0.11285325,0.5,0,Healthy,,,0
B0444,10,G0227,Philippines_R2,0.08964329,0.5,0,Healthy,,,0
B0445,10,G0079,Philippines_R3,0.20245618,0.4,0,Healthy,,,0
B0446,10,G0192,Peru_R3,0.07570494,0.0,0,Healthy,,,0
B0447,10,G0148,El Salvador_R0,0.056956537,0.25,0,Healthy,,,0
B0448,10,G0198,Philippines_R0,0.11570836,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0449,10,G0204,Kenya_R0,0.061381143,0.0,1,Healthy,,,0
B0450,10,G0006,Armenia_R3,0.124050066,0.16666666666666666,0,Healthy,,,0
B0451,10,G0113,Samoa_R1,0.11713946,0.25,0,Healthy,,,0
B0453,10,G0067,Palestine_R1,0.09176934,0.0,1,Healthy,,,0
B0455,10,G0318,Costa Rica_R0,0.08279975,0.0,0,Healthy,,,0
B0457,10,G0118,Togo_R1,0.06327177,0.0,0,Healthy,,,0
B0459,10,G0330,Rwanda_R0,0.027835105,0.5,0,Healthy,,,0
B0460,10,G0206,Paraguay_R1,0.069746494,0.25,0,Healthy,,,0
B0461,10,G0135,Cambodia_R1,0.07970798,0.0,0,Healthy,,,0
B0462,10,G0033,Guatemala_R2,0.084526874,0.3333333333333333,0,Healthy,,,0
B0463,10,G0285,Cambodia_R1,0.05836704,0.0,0,Healthy,,,0
B0465,10,G0090,Tajikistan_R0,0.058529776,0.16666666666666666,0,Healthy,,,0
B0466,10,G0334,Uganda_R0,0.07411604,0.4,0,Healthy,,,0
B0467,10,G0171,Peru_R3,0.052527793,0.2,0,Healthy,,,0
B0468,10,G0126,Kenya_R1,0.07722545,0.0,0,Healthy,,,0
B0469,10,G0271,Sierra Leone_R2,0.08283662,0.5,0,Healthy,,,0
B0470,10,G0255,Nicaragua_R0,0.079640225,0.2,0,Healthy,,,0
B0471,10,G0062,Cambodia_R3,0.08047309,0.4,0,Healthy,,,0
B0472,10,G0282,Egypt_R2,0.058115464,0.8,0,Healthy,,,0
B0473,10,G0241,Liberia_R3,0.09768477,0.25,0,Healthy,,,0
B0474,10,G0329,Armenia_R0,0.05993317,0.25,0,Healthy,,,0
B0475,10,G0215,Jordan_R3,0.074529655,0.0,0,Healthy,,,0
B0476,10,G0266,Colombia_R1,0.053899404,0.5,0,Healthy,,,0
B0478,10,G0014,El Salvador_R1,0.08788052,0.0,0,Healthy,,,0
B0479,10,G0043,Philippines_R3,0.119837575,0.2,0,Healthy,,,0
B0480,10,G0064,Uganda_R2,0.04002009,0.0,0,Healthy,,,0
B0481,10,G0096,El Salvador_R0,0.0981068,0.3333333333333333,0,Healthy,,,0
B0483,10,G0077,Philippines_R0,0.09845245,0.75,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0484,10,G0303,Vietnam_R2,0.06237214,0.5,0,Healthy,,,0
B0485,10,G0061,Costa Rica_R1,0.064176776,0.16666666666666666,0,Healthy,,,0
B0486,10,G0080,Philippines_R0,0.068827555,0.16666666666666666,0,Healthy,,,0
B0487,10,G0245,Cambodia_R2,0.08647616,0.2,0,Healthy,,,0
B0488,10,G0283,Philippines_R2,0.11894508,0.0,0,Healthy,,,0
B0489,10,G0260,Philippines_R0,0.09156447,0.8,0,Healthy,,,0
B0490,10,G0113,Philippines_R0,0.09639451,0.25,0,Healthy,,,0
B0491,10,G0221,Nigeria_R2,0.03849703,0.16666666666666666,0,Healthy,,,0
B0492,10,G0315,Pakistan_R0,0.073246665,0.3333333333333333,0,Healthy,,,0
B0493,10,G0105,Philippines_R1,0.0756368,0.3333333333333333,1,Healthy,,,0
B0496,10,G0264,Philippines_R1,0.07806413,0.0,1,Healthy,,,0
B0498,10,G0235,Philippines_R2,0.1101119,0.4,0,Healthy,,,0
B0499,10,G0219,Samoa_R2,0.08775047,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0500,10,G0127,Nigeria_R2,0.03746853,0.0,0,Healthy,,,0
B0501,10,G0207,Philippines_R0,0.06593291,0.16666666666666666,0,Healthy,,,0
B0502,10,G0309,Colombia_R1,0.070878975,0.25,0,Healthy,,,0
B0503,10,G0170,Colombia_R0,0.051644858,0.3333333333333333,0,Healthy,,,0
B0505,10,G0108,El Salvador_R0,0.13540761,0.75,0,Healthy,,,0
B0506,10,G0096,Mexico_R0,0.40769127,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0507,10,G0007,Philippines_R3,0.0941917,0.0,0,Healthy,,,0
B0508,10,G0322,India_R2,0.08369354,0.0,0,Healthy,,,0
B0509,10,G0275,Cambodia_R1,0.07828181,0.0,0,Healthy,,,0
B0510,10,G0329,El Salvador_R1,0.030719573,0.25,0,Healthy,,,0
B0511,10,G0256,Philippines_R1,0.12629789,0.2,1,Independent Regional Shock,8.600546319464206e-48,,1
B0513,10,G0110,Kenya_R3,0.051310007,0.3333333333333333,0,Healthy,,,0
B0516,10,G0144,Guatemala_R2,0.092541255,0.3333333333333333,0,Healthy,,,0
B0517,10,G0265,Bolivia_R1,0.04370696,0.25,0,Healthy,,,0
B0518,10,G0088,Paraguay_R3,0.013158631,0.16666666666666666,0,Healthy,,,0
B0519,10,G0065,Cambodia_R1,0.07534284,0.0,0,Isolated Stress,,,1
B0520,10,G0313,El Salvador_R0,0.04808755,0.2,0,Healthy,,,0
B0521,10,G0239,Philippines_R1,0.052390125,0.16666666666666666,1,Independent Regional Shock,8.600546319464206e-48,,1
B0522,10,G0110,Mali_R1,0.028601408,0.3333333333333333,0,Healthy,,,0
B0523,10,G0186,Nicaragua_R2,0.059780266,0.0,0,Healthy,,,0
B0525,10,G0181,Jordan_R3,0.0771964,0.0,0,Healthy,,,0
B0526,10,G0034,Philippines_R1,0.10644804,0.4,1,Healthy,,,0
B0527,10,G0057,El Salvador_R0,0.025011333,0.4,0,Healthy,,,0
B0528,10,G0129,Mongolia_R1,0.1103815,0.5,0,Healthy,,,0
B0529,10,G0022,Mali_R0,0.08500829,0.25,0,Healthy,,,0
B0530,10,G0024,Tajikistan_R0,0.086693324,0.0,0,Healthy,,,0
B0532,10,G0083,Pakistan_R3,0.11028704,0.25,0,Healthy,,,0
B0533,10,G0186,Belize_R0,0.07944909,0.0,0,Healthy,,,0
B0534,10,G0067,Vietnam_R2,0.1003084,0.0,0,Healthy,,,0
B0535,10,G0068,El Salvador_R0,0.07251715,0.5,0,Healthy,,,0
B0536,10,G0177,Philippines_R0,0.1398686,0.16666666666666666,0,Healthy,,,0
B0537,10,G0258,Philippines_R2,0.076556295,0.2,0,Healthy,,,0
B0538,10,G0041,Honduras_R0,0.079400614,0.5,0,Healthy,,,0
B0539,10,G0207,Costa Rica_R2,0.05376414,0.16666666666666666,0,Healthy,,,0
B0540,10,G0302,Vietnam_R2,0.07263657,0.5,0,Healthy,,,0
B0541,10,G0192,Tajikistan_R0,0.062419705,0.0,0,Healthy,,,0
B0542,10,G0172,Kenya_R2,0.09098104,0.6,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0543,10,G0059,Peru_R0,0.119289644,0.0,0,Healthy,,,0
B0544,10,G0018,Ghana_R0,0.10087566,0.0,0,Healthy,,,0
B0546,10,G0267,Lebanon_R3,0.08473801,0.0,0,Healthy,,,0
B0548,10,G0084,Nigeria_R2,0.027359748,0.0,0,Healthy,,,0
B0549,10,G0165,United States_R2,0.03299016,0.25,0,Healthy,,,0
B0551,10,G0106,Pakistan_R1,0.08647418,0.0,0,Healthy,,,0
B0553,10,G0148,Rwanda_R0,0.12322171,0.25,0,Healthy,,,0
B0554,10,G0026,Ecuador_R3,0.054497696,0.0,0,Healthy,,,0
B0555,10,G0055,Georgia_R0,0.09190452,0.0,0,Healthy,,,0
B0558,10,G0166,Peru_R0,0.08244285,0.5,0,Healthy,,,0
B0559,10,G0246,Kenya_R3,0.019797254,0.5,0,Healthy,,,0
B0560,10,G0123,Philippines_R2,0.09509467,0.0,0,Healthy,,,0
B0561,10,G0086,Pakistan_R3,0.06336408,0.6,0,Healthy,,,0
B0562,10,G0327,Pakistan_R3,0.07471364,0.0,0,Healthy,,,0
B0565,10,G0320,Philippines_R0,0.037369195,0.0,0,Healthy,,,0
B0568,10,G0224,Palestine_R0,0.091239735,0.4,0,Healthy,,,0
B0570,10,G0043,Philippines_R2,0.077118985,0.2,0,Healthy,,,0
B0571,10,G0157,Bolivia_R0,0.094902754,0.16666666666666666,1,Healthy,,,0
B0573,10,G0169,Philippines_R0,0.094155245,0.0,0,Healthy,,,0
B0574,10,G0254,Tajikistan_R2,0.0595331,0.3333333333333333,0,Healthy,,,0
B0575,10,G0100,Ecuador_R3,0.086666875,0.0,0,Isolated Stress,,,1
B0576,10,G0075,Philippines_R3,0.09573902,0.3333333333333333,0,Healthy,,,0
B0577,10,G0300,Philippines_R3,0.045857627,0.4,0,Healthy,,,0
B0578,10,G0148,Ecuador_R0,0.18980403,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0579,10,G0037,Palestine_R0,0.08359845,0.2,0,Healthy,,,0
B0581,10,G0051,Nicaragua_R3,0.019058654,0.16666666666666666,0,Healthy,,,0
B0582,10,G0056,Burundi_R1,0.205116,0.4,0,Healthy,,,0
B0584,10,G0002,Pakistan_R1,0.18205754,0.0,0,Healthy,,,0
B0585,10,G0007,Kenya_R2,0.079143226,0.0,0,Healthy,,,0
B0586,10,G0277,Pakistan_R1,0.10019362,0.0,0,Healthy,,,0
B0587,10,G0221,Kyrgyzstan_R1,0.06469584,0.16666666666666666,0,Healthy,,,0
B0588,10,G0069,Zimbabwe_R2,0.064991705,0.16666666666666666,0,Healthy,,,0
B0589,10,G0120,Philippines_R1,0.10927399,0.2,1,Healthy,,,0
B0590,10,G0073,Senegal_R0,0.06151559,0.16666666666666666,0,Healthy,,,0
B0592,10,G0312,Cambodia_R3,0.08788052,0.2,0,Healthy,,,0
B0595,10,G0228,Togo_R1,0.051791195,0.0,0,Healthy,,,0
B0596,10,G0079,El Salvador_R0,0.04808755,0.4,0,Healthy,,,0
B0597,10,G0145,Tajikistan_R1,0.0697533,0.16666666666666666,1,Healthy,,,0
B0598,10,G0102,El Salvador_R2,0.06789718,0.2,0,Healthy,,,0
B0599,10,G0060,Pakistan_R1,0.046274044,0.3333333333333333,0,Healthy,,,0
B0600,10,G0324,Philippines_R2,0.09264004,0.0,0,Healthy,,,0
B0603,10,G0187,India_R2,0.06504531,0.0,0,Healthy,,,0
B0604,10,G0234,Philippines_R1,0.056210287,0.3333333333333333,1,Healthy,,,0
B0606,10,G0264,India_R3,0.056309644,0.0,0,Healthy,,,0
B0608,10,G0286,Nigeria_R2,0.16138382,0.5,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0609,10,G0104,Kenya_R0,0.18466617,0.75,1,Healthy,,,0
B0611,10,G0018,Peru_R0,0.08476506,0.0,0,Healthy,,,0
B0612,10,G0307,Philippines_R0,0.0923144,0.5,0,Healthy,,,0
B0614,10,G0074,Cambodia_R2,0.03449545,0.0,0,Healthy,,,0
B0615,10,G0152,Philippines_R3,0.10106449,0.0,0,Healthy,,,0
B0617,10,G0025,Kenya_R0,0.023669703,0.0,1,Healthy,,,0
B0618,10,G0043,Samoa_R2,0.068458326,0.2,0,Healthy,,,0
B0619,10,G0094,Philippines_R2,0.120374195,0.5,0,Healthy,,,0
B0620,10,G0017,Tajikistan_R0,0.05606503,0.5,0,Healthy,,,0
B0621,10,G0133,Albania_R1,0.043883424,0.2,0,Healthy,,,0
B0622,10,G0175,Pakistan_R0,0.13806424,0.2,0,Healthy,,,0
B0623,10,G0280,Vietnam_R1,0.08320858,0.5,0,Healthy,,,0
B0625,10,G0261,El Salvador_R0,0.0988548,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0626,10,G0141,Peru_R3,0.06060955,0.2,0,Healthy,,,0
B0627,10,G0297,Philippines_R1,0.06560086,0.0,1,Healthy,,,0
B0629,10,G0124,Philippines_R2,0.06519133,0.25,0,Healthy,,,0
B0630,10,G0048,Samoa_R2,0.08599674,0.0,0,Healthy,,,0
B0631,10,G0107,Philippines_R1,0.09564064,0.0,1,Healthy,,,0
B0632,10,G0297,Philippines_R3,0.104898036,0.0,0,Healthy,,,0
B0633,10,G0246,Philippines_R0,0.09892074,0.5,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0634,10,G0144,Peru_R3,0.078754604,0.3333333333333333,0,Healthy,,,0
B0635,10,G0249,Philippines_R1,0.050039362,0.25,1,Healthy,,,0
B0636,10,G0151,Jordan_R1,0.09065239,0.16666666666666666,0,Healthy,,,0
B0637,10,G0062,Philippines_R0,0.0249621,0.4,0,Healthy,,,0
B0639,10,G0272,Kenya_R2,0.04808755,0.0,0,Healthy,,,0
B0641,10,G0291,Mexico_R3,0.17966858,0.25,0,Healthy,,,0
B0642,10,G0307,Nicaragua_R0,0.06397529,0.5,0,Healthy,,,0
B0643,10,G0119,Armenia_R2,0.07245489,0.0,0,Healthy,,,0
B0644,10,G0186,India_R0,0.049785055,0.0,0,Healthy,,,0
B0645,10,G0300,Philippines_R1,0.12222333,0.4,1,Independent Regional Shock,8.600546319464206e-48,,1
B0646,10,G0325,Philippines_R1,0.0805418,0.5,1,Healthy,,,0
B0648,10,G0296,Ecuador_R2,0.104358256,0.0,0,Healthy,,,0
B0649,10,G0162,Armenia_R1,0.124198586,0.5,0,Healthy,,,0
B0650,10,G0071,Cambodia_R3,0.08044603,0.5,0,Healthy,,,0
B0651,10,G0015,Philippines_R0,0.052833345,0.6,0,Healthy,,,0
B0654,10,G0025,Dominican Republic_R1,0.10117319,0.0,0,Healthy,,,0
B0655,10,G0249,Paraguay_R0,0.08762028,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0656,10,G0248,Peru_R3,0.068647064,0.0,0,Healthy,,,0
B0658,10,G0268,Tajikistan_R0,0.07000507,0.25,0,Healthy,,,0
B0660,10,G0132,Uganda_R2,0.05015347,0.16666666666666666,0,Healthy,,,0
B0661,10,G0174,Cambodia_R0,0.06592557,0.2,0,Healthy,,,0
B0662,10,G0230,Colombia_R0,0.086666875,0.25,0,Healthy,,,0
B0663,10,G0295,Tajikistan_R1,0.06698431,0.0,1,Healthy,,,0
B0664,10,G0150,Pakistan_R1,0.05231556,0.2,0,Healthy,,,0
B0665,10,G0180,Philippines_R3,0.05487818,0.4,0,Healthy,,,0
B0666,10,G0188,Peru_R1,0.05050925,0.25,0,Healthy,,,0
B0667,10,G0209,El Salvador_R0,0.09395125,0.16666666666666666,0,Healthy,,,0
B0668,10,G0147,Samoa_R0,0.11713946,0.5,0,Healthy,,,0
B0670,10,G0027,El Salvador_R0,0.079505414,0.5,0,Healthy,,,0
B0671,10,G0212,Vietnam_R2,0.0808113,0.0,0,Healthy,,,0
B0672,10,G0164,Mozambique_R2,0.048188142,0.25,0,Healthy,,,0
B0673,10,G0197,Albania_R1,0.09239866,0.3333333333333333,0,Healthy,,,0
B0674,10,G0003,Bolivia_R0,0.08790413,0.0,1,Healthy,,,0
B0675,10,G0232,Liberia_R1,0.1020011,0.16666666666666666,0,Healthy,,,0
B0676,10,G0200,Philippines_R2,0.052012462,0.5,0,Healthy,,,0
B0677,10,G0119,Sierra Leone_R1,0.074306756,0.0,0,Healthy,,,0
B0679,10,G0029,Mali_R3,0.038023718,0.0,0,Healthy,,,0
B0680,10,G0080,Cambodia_R2,0.095628515,0.16666666666666666,0,Healthy,,,0
B0681,10,G0300,Pakistan_R1,0.09010791,0.4,0,Healthy,,,0
B0682,10,G0137,Mexico_R2,0.06618065,0.0,0,Healthy,,,0
B0685,10,G0261,Kenya_R0,0.066099316,0.25,1,Healthy,,,0
B0686,10,G0327,El Salvador_R0,0.07471364,0.0,0,Healthy,,,0
B0687,10,G0272,Liberia_R1,0.07875625,0.0,0,Healthy,,,0
B0688,10,G0202,Honduras_R3,0.09554873,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0689,10,G0236,Peru_R2,0.0944282,0.5,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0690,10,G0236,Kenya_R1,0.047226984,0.5,0,Healthy,,,0
B0691,10,G0175,Philippines_R1,0.17508589,0.2,1,Independent Regional Shock,8.600546319464206e-48,,1
B0693,10,G0033,Philippines_R1,0.04247605,0.3333333333333333,1,Healthy,,,0
B0694,10,G0084,El Salvador_R3,0.06089651,0.0,0,Healthy,,,0
B0696,10,G0243,Indonesia_R1,0.06386475,0.0,0,Healthy,,,0
B0697,10,G0208,Lebanon_R1,0.08655731,0.5,0,Healthy,,,0
B0699,10,G0328,Guatemala_R0,0.055049248,0.0,1,Healthy,,,0
B0700,10,G0124,Philippines_R3,0.051237043,0.25,0,Healthy,,,0
B0701,10,G0036,Kenya_R1,0.055326954,0.75,0,Healthy,,,0
B0703,10,G0245,Philippines_R0,0.079517506,0.2,0,Healthy,,,0
B0704,10,G0117,Philippines_R1,0.0249621,0.2,1,Healthy,,,0
B0705,10,G0114,Mali_R3,0.086298786,0.0,0,Healthy,,,0
B0706,10,G0075,El Salvador_R0,0.059358433,0.3333333333333333,0,Healthy,,,0
B0707,10,G0090,Kenya_R2,0.10335492,0.16666666666666666,0,Healthy,,,0
B0708,10,G0205,Peru_R2,0.0883503,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0709,10,G0296,Philippines_R0,0.07200267,0.0,0,Healthy,,,0
B0710,10,G0099,Colombia_R3,0.08870221,0.4,0,Healthy,,,0
B0712,10,G0032,Philippines_R3,0.04778716,0.3333333333333333,0,Healthy,,,0
B0714,10,G0169,Philippines_R2,0.059280526,0.0,0,Healthy,,,0
B0717,10,G0226,Philippines_R3,0.11079634,0.6,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0718,10,G0182,Philippines_R0,0.13149507,0.75,0,Healthy,,,0
B0719,10,G0316,Mali_R2,0.09197789,0.25,0,Healthy,,,0
B0720,10,G0034,Lao People's Democratic Republic_R2,0.059630074,0.4,0,Healthy,,,0
B0721,10,G0088,Vietnam_R2,0.12678583,0.16666666666666666,0,Healthy,,,0
B0722,10,G0122,Armenia_R3,0.15575871,0.75,0,Healthy,,,0
B0723,10,G0167,El Salvador_R0,0.024626084,0.0,0,Healthy,,,0
B0724,10,G0155,Costa Rica_R1,0.04199788,0.25,0,Healthy,,,0
B0725,10,G0308,Peru_R2,0.05490202,0.5,0,Healthy,,,0
B0726,10,G0255,El Salvador_R0,0.056794375,0.2,0,Healthy,,,0
B0728,10,G0232,Pakistan_R3,0.0688941,0.16666666666666666,0,Healthy,,,0
B0730,10,G0067,Kenya_R3,0.102972865,0.0,0,Healthy,,,0
B0731,10,G0207,Philippines_R0,0.13604127,0.16666666666666666,0,Healthy,,,0
B0732,10,G0222,Philippines_R3,0.18113957,0.3333333333333333,0,Healthy,,,0
B0733,10,G0088,Philippines_R3,0.06701724,0.16666666666666666,0,Healthy,,,0
B0734,10,G0226,Philippines_R0,0.101916425,0.6,0,Healthy,,,0
B0735,10,G0209,Honduras_R3,0.06626752,0.16666666666666666,0,Healthy,,,0
B0737,10,G0193,Uganda_R3,0.06044782,0.2,0,Healthy,,,0
B0738,10,G0231,El Salvador_R0,0.04900099,0.4,0,Healthy,,,0
B0739,10,G0207,Cambodia_R1,0.055940982,0.16666666666666666,0,Healthy,,,0
B0741,10,G0078,Azerbaijan_R0,0.12972426,0.0,0,Healthy,,,0
B0742,10,G0304,Kenya_R1,0.06261744,0.2,0,Healthy,,,0
B0745,10,G0112,Vietnam_R2,0.12476067,0.4,0,Healthy,,,0
B0746,10,G0002,Ecuador_R2,0.06311042,0.0,0,Healthy,,,0
B0747,10,G0330,Pakistan_R0,0.07246989,0.5,0,Healthy,,,0
B0750,10,G0222,Paraguay_R1,0.099122,0.3333333333333333,0,Healthy,,,0
B0752,10,G0083,Colombia_R3,0.082270764,0.25,0,Healthy,,,0
B0753,10,G0234,Pakistan_R0,0.06010631,0.3333333333333333,0,Healthy,,,0
B0754,10,G0141,Philippines_R3,0.046718765,0.2,0,Healthy,,,0
B0756,10,G0094,Tanzania_R3,0.051649213,0.5,0,Healthy,,,0
B0757,10,G0056,Uganda_R2,0.04442241,0.4,0,Healthy,,,0
B0760,10,G0232,Tajikistan_R0,0.020031022,0.16666666666666666,0,Healthy,,,0
B0761,10,G0239,Pakistan_R1,0.05481056,0.16666666666666666,0,Healthy,,,0
B0762,10,G0195,Philippines_R0,0.0905323,0.2,0,Healthy,,,0
B0763,10,G0315,Philippines_R2,0.042022787,0.3333333333333333,0,Healthy,,,0
B0764,10,G0065,Indonesia_R0,0.03885072,0.0,0,Healthy,,,0
B0765,10,G0083,Tajikistan_R1,0.07184434,0.25,1,Healthy,,,0
B0766,10,G0306,Philippines_R0,0.096797004,0.2,0,Healthy,,,0
B0768,10,G0238,Bolivia_R3,0.063548245,0.5,0,Healthy,,,0
B0769,10,G0332,Kenya_R3,0.104578905,0.0,0,Healthy,,,0
B0770,10,G0200,El Salvador_R2,0.08772373,0.5,0,Healthy,,,0
B0771,10,G0018,Myanmar (Burma)_R0,0.09974357,0.0,0,Healthy,,,0
B0772,10,G0126,Kenya_R2,0.049601372,0.0,0,Healthy,,,0
B0773,10,G0251,Yemen_R3,0.0807636,0.0,0,Healthy,,,0
B0775,10,G0322,Bolivia_R0,0.037713084,0.0,1,Healthy,,,0
B0776,10,G0324,Ecuador_R3,0.09119072,0.0,0,Healthy,,,0
B0778,10,G0156,Philippines_R3,0.08673021,0.6,0,Healthy,,,0
B0779,10,G0310,Philippines_R1,0.14351612,0.4,1,Healthy,,,0
B0780,10,G0051,Pakistan_R0,0.0988548,0.16666666666666666,0,Healthy,,,0
B0782,10,G0030,Philippines_R3,0.049768485,0.0,0,Healthy,,,0
B0783,10,G0209,Vietnam_R0,0.08699891,0.16666666666666666,0,Healthy,,,0
B0786,10,G0167,Kenya_R3,0.06785247,0.0,0,Healthy,,,0
B0788,10,G0061,Pakistan_R1,0.05767982,0.16666666666666666,0,Healthy,,,0
B0789,10,G0244,Philippines_R3,0.071002066,0.4,0,Healthy,,,0
B0790,10,G0247,Philippines_R3,0.2113014,0.4,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0791,10,G0315,Kenya_R0,0.065583386,0.3333333333333333,1,Healthy,,,0
B0793,10,G0185,United States_R2,0.07612506,0.5,0,Healthy,,,0
B0794,10,G0306,Tajikistan_R1,0.07940035,0.2,1,Healthy,,,0
B0795,10,G0299,Philippines_R2,0.055126097,0.75,0,Healthy,,,0
B0796,10,G0191,Kenya_R0,0.16393772,0.16666666666666666,1,Healthy,,,0
B0798,10,G0135,Philippines_R2,0.09156447,0.0,0,Healthy,,,0
B0799,10,G0151,India_R0,0.04917873,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0800,10,G0273,Kenya_R0,0.10154468,0.3333333333333333,1,Healthy,,,0
B0802,10,G0022,Philippines_R0,0.06581627,0.25,0,Healthy,,,0
B0805,10,G0331,Philippines_R1,0.07673961,0.5,1,Healthy,,,0
B0806,10,G0103,Lebanon_R3,0.08790413,0.16666666666666666,0,Healthy,,,0
B0807,10,G0031,Philippines_R0,0.06711784,1.0,0,Healthy,,,0
B0809,10,G0095,Peru_R2,0.093300335,0.2,0,Healthy,,,0
B0810,10,G0140,Philippines_R0,0.10036283,0.2,0,Healthy,,,0
B0811,10,G0177,Pakistan_R3,0.06469584,0.16666666666666666,0,Healthy,,,0
B0812,10,G0137,Philippines_R1,0.09427863,0.0,1,Healthy,,,0
B0813,10,G0123,Ghana_R3,0.06642949,0.0,0,Healthy,,,0
B0814,10,G0212,Indonesia_R0,0.052291993,0.0,0,Healthy,,,0
B0815,10,G0318,Mali_R3,0.12615845,0.0,0,Healthy,,,0
B0816,10,G0159,Pakistan_R3,0.051735386,0.0,0,Healthy,,,0
B0818,10,G0133,Mali_R0,0.12376039,0.2,0,Healthy,,,0
B0819,10,G0068,Cambodia_R2,0.060323868,0.5,0,Healthy,,,0
B0820,10,G0149,Pakistan_R1,0.073884115,0.4,0,Healthy,,,0
B0822,10,G0250,Philippines_R2,0.0719697,0.2,0,Healthy,,,0
B0823,10,G0213,Kenya_R1,0.09101117,0.3333333333333333,0,Healthy,,,0
B0824,10,G0007,Cambodia_R2,0.08522322,0.0,0,Healthy,,,0
B0828,10,G0215,Kenya_R0,0.07761571,0.0,1,Healthy,,,0
B0829,10,G0041,Bolivia_R3,0.07599396,0.5,0,Healthy,,,0
B0830,10,G0248,El Salvador_R0,0.089184836,0.0,0,Healthy,,,0
B0831,10,G0326,Philippines_R2,0.06745039,0.75,0,Healthy,,,0
B0832,10,G0058,Nicaragua_R0,0.09808141,0.5,0,Healthy,,,0
B0833,10,G0255,Guatemala_R1,0.07382148,0.2,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0834,10,G0027,Guatemala_R0,0.08586448,0.5,1,Healthy,,,0
B0835,10,G0288,Yemen_R0,0.091356516,0.5,0,Healthy,,,0
B0836,10,G0100,Zimbabwe_R3,0.052250538,0.0,0,Healthy,,,0
B0837,10,G0253,Philippines_R1,0.07200267,0.25,1,Healthy,,,0
B0838,10,G0136,Kenya_R2,0.06650042,0.0,0,Isolated Stress,,,1
B0839,10,G0156,Cambodia_R3,0.06470832,0.6,0,Healthy,,,0
B0840,10,G0325,Bolivia_R0,0.10385733,0.5,1,Independent Regional Shock,8.600546319464206e-48,,1
B0842,10,G0173,Nicaragua_R0,0.034373898,0.2,0,Healthy,,,0
B0843,10,G0142,Togo_R3,0.067846,0.25,0,Healthy,,,0
B0844,10,G0164,Philippines_R1,0.10839369,0.25,1,Healthy,,,0
B0845,10,G0089,Peru_R0,0.06945668,0.0,0,Healthy,,,0
B0846,10,G0170,Paraguay_R3,0.083106935,0.3333333333333333,0,Healthy,,,0
B0847,10,G0189,India_R3,0.06086861,0.16666666666666666,0,Healthy,,,0
B0848,10,G0234,Kosovo_R0,0.06592557,0.3333333333333333,0,Healthy,,,0
B0849,10,G0087,Haiti_R0,0.086396106,0.0,0,Healthy,,,0
B0850,10,G0226,Nicaragua_R2,0.09397969,0.6,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0852,10,G0202,Pakistan_R0,0.119897686,0.3333333333333333,0,Healthy,,,0
B0854,10,G0290,Uganda_R2,0.08140718,0.25,0,Healthy,,,0
B0857,10,G0013,Yemen_R3,0.068087466,0.2,0,Healthy,,,0
B0858,10,G0193,Philippines_R2,0.08933445,0.2,0,Healthy,,,0
B0859,10,G0139,Uganda_R0,0.06757482,0.4,0,Healthy,,,0
B0860,10,G0335,Peru_R1,0.09381677,0.0,0,Healthy,,,0
B0861,10,G0141,Haiti_R3,0.09223796,0.2,0,Healthy,,,0
B0862,10,G0024,El Salvador_R0,0.051791195,0.0,0,Healthy,,,0
